Measure,MeasureType,Year,Ethnicity,GeoArea,AgeGroup,VariableName,Variable,Value,LowerCI,UpperCI,QualityInd
4.4 Acute bed days,Crude rate,2020,Pacific peoples,Te Taura Ora o Waiariki,Total,people,Total,109.4,84.7,111.8,NA
4.4 Acute bed days,Age-standardised rate,2022,Non-Māori non-Pacific peoples,Tūwharetoa,Total,events,Total,64.1,60.5,67.9,NA
4.4 Acute bed days,Crude rate,2022,Non-Māori non-Pacific peoples,Tūwharetoa,Total,events,Total,109.3,60.5,67.9,NA
4.4 Acute bed days,Age-standardised rate,2022,Māori,Te Pae Oranga o Ruahine o Tararua,Total,people,Total,98,94.8,101.3,NA
4.4 Acute bed days,Crude rate,2022,Māori,Te Pae Oranga o Ruahine o Tararua,Total,people,Total,109.2,94.8,101.3,NA
4.4 Acute bed days,Age-standardised rate,2021,Pacific peoples,Tihei Takitimu,Total,people,Total,108,100.9,115.5,NA
4.4 Acute bed days,Crude rate,2021,Pacific peoples,Tihei Takitimu,Total,people,Total,109.1,100.9,115.5,NA
4.4 Acute bed days,Age-standardised rate,2019,Pacific peoples,Tūwharetoa,Total,events,Total,107.5,82.5,137.3,NA
4.4 Acute bed days,Crude rate,2019,Pacific peoples,Tūwharetoa,Total,events,Total,108.9,82.5,137.3,NA
4.4 Acute bed days,Age-standardised rate,2020,Non-Māori non-Pacific peoples,Total,Total,events,Total,75.7,75.3,76,NA
4.4 Acute bed days,Crude rate,2020,Non-Māori non-Pacific peoples,Total,Total,events,Total,108.8,75.3,76,NA
4.4 Acute bed days,Age-standardised rate,2018,Pacific peoples,Te Taura Ora o Waiariki,Total,bed_days,Stroke and Other Cerebrovascular Disorders,85.3,63.2,112.5,NA
4.4 Acute bed days,Crude rate,2018,Pacific peoples,Te Taura Ora o Waiariki,Total,bed_days,Stroke and Other Cerebrovascular Disorders,108.7,63.2,112.5,NA
4.4 Acute bed days,Age-standardised rate,2023,Māori,Te Tauraki,Total,people,Total,101.3,99.3,103.4,NA
4.4 Acute bed days,Crude rate,2023,Māori,Te Tauraki,Total,people,Total,108.7,99.3,103.4,NA
4.4 Acute bed days,Age-standardised rate,2023,Non-Māori non-Pacific peoples,Tūwharetoa,Total,people,Total,67,63.2,70.8,NA
4.4 Acute bed days,Crude rate,2023,Non-Māori non-Pacific peoples,Tūwharetoa,Total,people,Total,108.7,63.2,70.8,NA
4.4 Acute bed days,Age-standardised rate,2021,Pacific peoples,Tihei Takitimu,Total,bed_days,Heart Failure and Shock,92.3,78.2,108.3,NA
4.4 Acute bed days,Crude rate,2021,Pacific peoples,Tihei Takitimu,Total,bed_days,Heart Failure and Shock,108.6,78.2,108.3,NA
4.4 Acute bed days,Age-standardised rate,2020,Pacific peoples,Tūwharetoa,Total,events,Heart Failure and Shock,81.5,19.2,218.9,NA
4.4 Acute bed days,Crude rate,2020,Pacific peoples,Tūwharetoa,Total,events,Heart Failure and Shock,108.1,19.2,218.9,NA
4.4 Acute bed days,Age-standardised rate,2020,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,people,Total,67.8,63.9,71.9,NA
4.4 Acute bed days,Crude rate,2020,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,people,Total,108,63.9,71.9,NA
4.4 Acute bed days,Age-standardised rate,2018,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,people,Total,74.6,70.1,79.2,NA
4.4 Acute bed days,Crude rate,2018,Non-Māori non-Pacific peoples,Tairāwhiti Toitū Te Ora,Total,people,Total,107.8,70.1,79.2,NA
4.4 Acute bed days,Age-standardised rate,2020,Pacific peoples,Te Tauraki,Total,bed_days,Newborn (premature),107.8,95.8,121,NA
4.4 Acute bed days,Crude rate,2020,Pacific peoples,Te Tauraki,Total,bed_days,Newborn (premature),107.8,95.8,121,NA
4.4 Acute bed days,Age-standardised rate,2021,Pacific peoples,Total,Total,people,Total,96.6,95.6,97.6,NA
4.4 Acute bed days,Crude rate,2021,Pacific peoples,Total,Total,people,Total,107.7,95.6,97.6,NA
4.4 Acute bed days,Age-standardised rate,2018,Pacific peoples,Tihei Takitimu,Total,bed_days,Newborn (premature),107.6,85.1,134.3,NA
4.4 Acute bed days,Crude rate,2018,Pacific peoples,Tihei Takitimu,Total,bed_days,Newborn (premature),107.6,85.1,134.3,NA
4.4 Acute bed days,Age-standardised rate,2022,Non-Māori non-Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,people,Total,72.5,70.7,74.3,NA
4.4 Acute bed days,Crude rate,2022,Non-Māori non-Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,people,Total,107.6,70.7,74.3,NA
4.4 Acute bed days,Age-standardised rate,2019,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,people,Total,103.2,91.1,116.5,NA
4.4 Acute bed days,Crude rate,2019,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,people,Total,107.4,91.1,116.5,NA
4.4 Acute bed days,Age-standardised rate,2021,Māori,Te Karu o te Ika Poari Hauora,Total,people,Total,95,88.7,101.6,NA
4.4 Acute bed days,Crude rate,2021,Māori,Te Karu o te Ika Poari Hauora,Total,people,Total,107.4,88.7,101.6,NA
4.4 Acute bed days,Age-standardised rate,2023,Non-Māori non-Pacific peoples,Ātiawa Toa,Total,people,Total,85.9,84.7,87.1,NA
4.4 Acute bed days,Crude rate,2023,Non-Māori non-Pacific peoples,Ātiawa Toa,Total,people,Total,107.1,84.7,87.1,NA
4.4 Acute bed days,Age-standardised rate,2022,Non-Māori non-Pacific peoples,Te Karu o te Ika Poari Hauora,Total,events,Total,68.2,64.8,71.6,NA
4.4 Acute bed days,Crude rate,2022,Non-Māori non-Pacific peoples,Te Karu o te Ika Poari Hauora,Total,events,Total,106.8,64.8,71.6,NA
4.4 Acute bed days,Age-standardised rate,2023,Māori,Te Karu o te Ika Poari Hauora,Total,events,Total,96.1,89.7,102.8,NA
4.4 Acute bed days,Crude rate,2023,Māori,Te Karu o te Ika Poari Hauora,Total,events,Total,106.8,89.7,102.8,NA
4.4 Acute bed days,Age-standardised rate,2023,Pacific peoples,Te Tauraki,Total,people,Total,105,101.2,108.9,NA
4.4 Acute bed days,Crude rate,2023,Pacific peoples,Te Tauraki,Total,people,Total,106.8,101.2,108.9,NA
4.4 Acute bed days,Age-standardised rate,2020,Non-Māori non-Pacific peoples,Ātiawa Toa,Total,events,Total,80.2,79.1,81.3,NA
4.4 Acute bed days,Crude rate,2020,Non-Māori non-Pacific peoples,Ātiawa Toa,Total,events,Total,106.7,79.1,81.3,NA
4.4 Acute bed days,Age-standardised rate,2020,Pacific peoples,Total,Total,people,Total,94,93,95,NA
4.4 Acute bed days,Crude rate,2020,Pacific peoples,Total,Total,people,Total,106.7,93,95,NA
4.4 Acute bed days,Age-standardised rate,2018,Non-Māori non-Pacific peoples,Te Taumata Hauora o Te Kahu o Taonui,Total,people,Total,78.5,77.8,79.1,NA
4.4 Acute bed days,Crude rate,2018,Non-Māori non-Pacific peoples,Te Taumata Hauora o Te Kahu o Taonui,Total,people,Total,106.4,77.8,79.1,NA
4.4 Acute bed days,Age-standardised rate,2023,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,events,Total,76.6,75.6,77.7,NA
4.4 Acute bed days,Crude rate,2023,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,events,Total,106.3,75.6,77.7,NA
4.4 Acute bed days,Age-standardised rate,2023,Non-Māori non-Pacific peoples,Te Taumata Hauora o Te Kahu o Taonui,Total,people,Total,79.7,79.1,80.4,NA
4.4 Acute bed days,Crude rate,2023,Non-Māori non-Pacific peoples,Te Taumata Hauora o Te Kahu o Taonui,Total,people,Total,106.3,79.1,80.4,NA
4.4 Acute bed days,Age-standardised rate,2022,Māori,Tūwharetoa,Total,people,Total,93.2,87.5,99.1,NA
4.4 Acute bed days,Crude rate,2022,Māori,Tūwharetoa,Total,people,Total,106.1,87.5,99.1,NA
4.4 Acute bed days,Age-standardised rate,2018,Pacific peoples,Te Karu o te Ika Poari Hauora,Total,people,Total,98.3,79.9,119.6,NA
4.4 Acute bed days,Crude rate,2018,Pacific peoples,Te Karu o te Ika Poari Hauora,Total,people,Total,106,79.9,119.6,NA
4.4 Acute bed days,Age-standardised rate,2018,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,events,Total,74.7,73.7,75.7,NA
4.4 Acute bed days,Crude rate,2018,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,events,Total,105.8,73.7,75.7,NA
4.4 Acute bed days,Age-standardised rate,2019,Māori,Te Karu o te Ika Poari Hauora,Total,people,Total,98.4,91.8,105.4,NA
4.4 Acute bed days,Crude rate,2019,Māori,Te Karu o te Ika Poari Hauora,Total,people,Total,105.7,91.8,105.4,NA
4.4 Acute bed days,Age-standardised rate,2019,Non-Māori non-Pacific peoples,Te Taumata Hauora o Te Kahu o Taonui,Total,people,Total,78.4,77.7,79,NA
4.4 Acute bed days,Crude rate,2019,Non-Māori non-Pacific peoples,Te Taumata Hauora o Te Kahu o Taonui,Total,people,Total,105.6,77.7,79,NA
4.4 Acute bed days,Age-standardised rate,2022,Non-Māori non-Pacific peoples,Te Pae Oranga o Ruahine o Tararua,Total,people,Total,68.7,67.1,70.4,NA
4.4 Acute bed days,Crude rate,2022,Non-Māori non-Pacific peoples,Te Pae Oranga o Ruahine o Tararua,Total,people,Total,105.6,67.1,70.4,NA
4.4 Acute bed days,Age-standardised rate,2021,Non-Māori non-Pacific peoples,Te Tiratū,Total,people,Total,77.6,76.5,78.8,NA
4.4 Acute bed days,Crude rate,2021,Non-Māori non-Pacific peoples,Te Tiratū,Total,people,Total,105.3,76.5,78.8,NA
4.4 Acute bed days,Age-standardised rate,2023,Pacific peoples,Tūwharetoa,Total,people,Total,85.3,65.5,109.1,NA
4.4 Acute bed days,Crude rate,2023,Pacific peoples,Tūwharetoa,Total,people,Total,105.1,65.5,109.1,NA
4.4 Acute bed days,Age-standardised rate,2020,Non-Māori non-Pacific peoples,Te Tiratū,Total,people,Total,75.1,74,76.3,NA
4.4 Acute bed days,Crude rate,2020,Non-Māori non-Pacific peoples,Te Tiratū,Total,people,Total,104.7,74,76.3,NA
4.4 Acute bed days,Age-standardised rate,2020,Pacific peoples,Te Tiratū,Total,people,Total,94.9,89.8,100.2,NA
4.4 Acute bed days,Crude rate,2020,Pacific peoples,Te Tiratū,Total,people,Total,104.5,89.8,100.2,NA
4.4 Acute bed days,Age-standardised rate,2020,Pacific peoples,Te Moana a Toi,Total,events,Total,100.1,91.4,109.2,NA
4.4 Acute bed days,Crude rate,2020,Pacific peoples,Te Moana a Toi,Total,events,Total,104.3,91.4,109.2,NA
4.4 Acute bed days,Age-standardised rate,2023,Non-Māori non-Pacific peoples,Te Tauraki,Total,events,Total,79.2,78.4,79.9,NA
4.4 Acute bed days,Crude rate,2023,Non-Māori non-Pacific peoples,Te Tauraki,Total,events,Total,104.2,78.4,79.9,NA
4.4 Acute bed days,Age-standardised rate,2018,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,people,Total,102.8,90.5,116.3,NA
4.4 Acute bed days,Crude rate,2018,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,people,Total,104.1,90.5,116.3,NA
4.4 Acute bed days,Age-standardised rate,2022,Māori,Te Tauraki,Total,people,Total,97.8,95.9,99.8,NA
4.4 Acute bed days,Crude rate,2022,Māori,Te Tauraki,Total,people,Total,104.1,95.9,99.8,NA
4.4 Acute bed days,Age-standardised rate,2020,Pacific peoples,Te Tauraki,Total,events,Total,99,95.2,102.8,NA
4.4 Acute bed days,Crude rate,2020,Pacific peoples,Te Tauraki,Total,events,Total,103.9,95.2,102.8,NA
4.4 Acute bed days,Age-standardised rate,2020,Pacific peoples,Te Moana a Toi,Total,bed_days,Tracheostomy,103.8,58,171.4,NA
4.4 Acute bed days,Crude rate,2020,Pacific peoples,Te Moana a Toi,Total,bed_days,Tracheostomy,103.8,58,171.4,NA
4.4 Acute bed days,Age-standardised rate,2021,Pacific peoples,Te Karu o te Ika Poari Hauora,Total,bed_days,Stroke and Other Cerebrovascular Disorders,79.5,41,140.9,NA
4.4 Acute bed days,Crude rate,2021,Pacific peoples,Te Karu o te Ika Poari Hauora,Total,bed_days,Stroke and Other Cerebrovascular Disorders,103.8,41,140.9,NA
4.4 Acute bed days,Age-standardised rate,2019,Non-Māori non-Pacific peoples,Te Karu o te Ika Poari Hauora,Total,people,Total,67.5,64.2,70.9,NA
4.4 Acute bed days,Crude rate,2019,Non-Māori non-Pacific peoples,Te Karu o te Ika Poari Hauora,Total,people,Total,103.3,64.2,70.9,NA
4.4 Acute bed days,Age-standardised rate,2021,Non-Māori non-Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,people,Total,68.1,66.4,69.9,NA
4.4 Acute bed days,Crude rate,2021,Non-Māori non-Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,people,Total,103.2,66.4,69.9,NA
4.4 Acute bed days,Age-standardised rate,2021,Pacific peoples,Te Tiratū,Total,people,Total,94.2,89.1,99.4,NA
4.4 Acute bed days,Crude rate,2021,Pacific peoples,Te Tiratū,Total,people,Total,103.2,89.1,99.4,NA
4.4 Acute bed days,Age-standardised rate,2020,Non-Māori non-Pacific peoples,Te Tauraki,Total,events,Total,74.8,74.1,75.5,NA
4.4 Acute bed days,Crude rate,2020,Non-Māori non-Pacific peoples,Te Tauraki,Total,events,Total,102.9,74.1,75.5,NA
4.4 Acute bed days,Age-standardised rate,2022,Māori,Te Karu o te Ika Poari Hauora,Total,people,Total,92,85.8,98.6,NA
4.4 Acute bed days,Crude rate,2022,Māori,Te Karu o te Ika Poari Hauora,Total,people,Total,102.7,85.8,98.6,NA
4.4 Acute bed days,Age-standardised rate,2020,Māori,Te Kahui Hauora o Te Tau Ihu,Total,people,Total,93.4,88.6,98.4,NA
4.4 Acute bed days,Crude rate,2020,Māori,Te Kahui Hauora o Te Tau Ihu,Total,people,Total,102.6,88.6,98.4,NA
4.4 Acute bed days,Age-standardised rate,2021,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,people,Total,91.3,89.8,92.8,NA
4.4 Acute bed days,Crude rate,2021,Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,people,Total,102.6,89.8,92.8,NA
4.4 Acute bed days,Age-standardised rate,2020,Pacific peoples,Te Mātuku,Total,bed_days,Cranial Interventions,102.5,44,202.9,NA
4.4 Acute bed days,Crude rate,2020,Pacific peoples,Te Mātuku,Total,bed_days,Cranial Interventions,102.5,44,202.9,NA
4.4 Acute bed days,Age-standardised rate,2022,Pacific peoples,Tihei Takitimu,Total,bed_days,Heart Failure and Shock,105.7,85.1,129.6,NA
4.4 Acute bed days,Crude rate,2022,Pacific peoples,Tihei Takitimu,Total,bed_days,Heart Failure and Shock,102.5,85.1,129.6,NA
4.4 Acute bed days,Age-standardised rate,2018,Māori,Tūwharetoa,Total,people,Total,87.5,81.9,93.3,NA
4.4 Acute bed days,Crude rate,2018,Māori,Tūwharetoa,Total,people,Total,102.4,81.9,93.3,NA
4.4 Acute bed days,Age-standardised rate,2019,Non-Māori non-Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,people,Total,69.3,67.5,71.1,NA
4.4 Acute bed days,Crude rate,2019,Non-Māori non-Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,people,Total,102.4,67.5,71.1,NA
4.4 Acute bed days,Age-standardised rate,2020,Non-Māori non-Pacific peoples,Tūwharetoa,Total,events,Total,62.1,58.5,65.8,NA
4.4 Acute bed days,Crude rate,2020,Non-Māori non-Pacific peoples,Tūwharetoa,Total,events,Total,102.4,58.5,65.8,NA
4.4 Acute bed days,Age-standardised rate,2023,Non-Māori non-Pacific peoples,Te Karu o te Ika Poari Hauora,Total,events,Total,67.3,64,70.7,NA
4.4 Acute bed days,Crude rate,2023,Non-Māori non-Pacific peoples,Te Karu o te Ika Poari Hauora,Total,events,Total,102.3,64,70.7,NA
4.4 Acute bed days,Age-standardised rate,2023,Non-Māori non-Pacific peoples,Total,Total,people,Total,74.7,74.3,75,NA
4.4 Acute bed days,Crude rate,2023,Non-Māori non-Pacific peoples,Total,Total,people,Total,102.2,74.3,75,NA
4.4 Acute bed days,Age-standardised rate,2019,Non-Māori non-Pacific peoples,Total,Total,people,Total,75,74.6,75.3,NA
4.4 Acute bed days,Crude rate,2019,Non-Māori non-Pacific peoples,Total,Total,people,Total,102.1,74.6,75.3,NA
4.4 Acute bed days,Age-standardised rate,2018,Māori,Te Tauraki,Total,people,Total,96.4,94.4,98.5,NA
4.4 Acute bed days,Crude rate,2018,Māori,Te Tauraki,Total,people,Total,101.9,94.4,98.5,NA
4.4 Acute bed days,Age-standardised rate,2020,Non-Māori non-Pacific peoples,Te Pae Oranga o Ruahine o Tararua,Total,people,Total,66.9,65.3,68.5,NA
4.4 Acute bed days,Crude rate,2020,Non-Māori non-Pacific peoples,Te Pae Oranga o Ruahine o Tararua,Total,people,Total,101.8,65.3,68.5,NA
4.4 Acute bed days,Age-standardised rate,2021,Pacific peoples,Te Tauraki,Total,events,Total,100.1,96.4,103.9,NA
4.4 Acute bed days,Crude rate,2021,Pacific peoples,Te Tauraki,Total,events,Total,101.8,96.4,103.9,NA
4.4 Acute bed days,Age-standardised rate,2018,Non-Māori non-Pacific peoples,Total,Total,people,Total,75.7,75.4,76,NA
4.4 Acute bed days,Crude rate,2018,Non-Māori non-Pacific peoples,Total,Total,people,Total,101.7,75.4,76,NA
4.4 Acute bed days,Age-standardised rate,2022,Non-Māori non-Pacific peoples,Te Tauraki,Total,events,Total,76.9,76.2,77.6,NA
4.4 Acute bed days,Crude rate,2022,Non-Māori non-Pacific peoples,Te Tauraki,Total,events,Total,101.6,76.2,77.6,NA
4.4 Acute bed days,Age-standardised rate,2022,Non-Māori non-Pacific peoples,Te Taumata Hauora o Te Kahu o Taonui,Total,people,Total,76.4,75.8,77.1,NA
4.4 Acute bed days,Crude rate,2022,Non-Māori non-Pacific peoples,Te Taumata Hauora o Te Kahu o Taonui,Total,people,Total,101.5,75.8,77.1,NA
4.4 Acute bed days,Age-standardised rate,2022,Non-Māori non-Pacific peoples,Ātiawa Toa,Total,people,Total,81.5,80.4,82.7,NA
4.4 Acute bed days,Crude rate,2022,Non-Māori non-Pacific peoples,Ātiawa Toa,Total,people,Total,101.5,80.4,82.7,NA
4.4 Acute bed days,Age-standardised rate,2020,Pacific peoples,Te Punanga Ora,Total,people,Total,96,81.6,112,NA
4.4 Acute bed days,Crude rate,2020,Pacific peoples,Te Punanga Ora,Total,people,Total,101.3,81.6,112,NA
4.4 Acute bed days,Age-standardised rate,2022,Pacific peoples,Te Moana a Toi,Total,events,Total,105.5,96.8,114.8,NA
4.4 Acute bed days,Crude rate,2022,Pacific peoples,Te Moana a Toi,Total,events,Total,101.3,96.8,114.8,NA
4.4 Acute bed days,Age-standardised rate,2020,Pacific peoples,Tairāwhiti Toitū Te Ora,Total,events,Total,93.8,76.5,113.7,NA
4.4 Acute bed days,Crude rate,2020,Pacific peoples,Tairāwhiti Toitū Te Ora,Total,events,Total,101.2,76.5,113.7,NA
4.4 Acute bed days,Age-standardised rate,2021,Māori,Tūwharetoa,Total,people,Total,86.2,80.9,91.8,NA
4.4 Acute bed days,Crude rate,2021,Māori,Tūwharetoa,Total,people,Total,100.9,80.9,91.8,NA
4.4 Acute bed days,Age-standardised rate,2019,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,events,Total,71.3,70.3,72.3,NA
4.4 Acute bed days,Crude rate,2019,Non-Māori non-Pacific peoples,Ngā Pou Hauora ō Tāmaki Makaurau,Total,events,Total,100.8,70.3,72.3,NA
4.4 Acute bed days,Age-standardised rate,2018,Non-Māori non-Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,people,Total,69.8,67.9,71.6,NA
4.4 Acute bed days,Crude rate,2018,Non-Māori non-Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,people,Total,100.6,67.9,71.6,NA
4.4 Acute bed days,Age-standardised rate,2020,Māori,Te Pae Oranga o Ruahine o Tararua,Total,people,Total,91.2,88.1,94.5,NA
4.4 Acute bed days,Crude rate,2020,Māori,Te Pae Oranga o Ruahine o Tararua,Total,people,Total,100.6,88.1,94.5,NA
4.4 Acute bed days,Age-standardised rate,2020,Non-Māori non-Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,people,Total,66.3,64.6,68,NA
4.4 Acute bed days,Crude rate,2020,Non-Māori non-Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,people,Total,100.5,64.6,68,NA
4.4 Acute bed days,Age-standardised rate,2021,Non-Māori non-Pacific peoples,Te Tauraki,Total,events,Total,75.8,75.1,76.5,NA
4.4 Acute bed days,Crude rate,2021,Non-Māori non-Pacific peoples,Te Tauraki,Total,events,Total,100.4,75.1,76.5,NA
4.4 Acute bed days,Age-standardised rate,2020,Non-Māori non-Pacific peoples,Te Karu o te Ika Poari Hauora,Total,people,Total,67.4,64.1,70.8,NA
4.4 Acute bed days,Crude rate,2020,Non-Māori non-Pacific peoples,Te Karu o te Ika Poari Hauora,Total,people,Total,100.3,64.1,70.8,NA
4.4 Acute bed days,Age-standardised rate,2021,Pacific peoples,Te Tiratū,Total,bed_days,Newborn (premature),100.3,83.1,119.9,NA
4.4 Acute bed days,Crude rate,2021,Pacific peoples,Te Tiratū,Total,bed_days,Newborn (premature),100.3,83.1,119.9,NA
4.4 Acute bed days,Age-standardised rate,2021,Non-Māori non-Pacific peoples,Te Karu o te Ika Poari Hauora,Total,people,Total,65,61.9,68.3,NA
4.4 Acute bed days,Crude rate,2021,Non-Māori non-Pacific peoples,Te Karu o te Ika Poari Hauora,Total,people,Total,100.2,61.9,68.3,NA
4.4 Acute bed days,Age-standardised rate,2020,Pacific peoples,Te Mātuku,Total,people,Total,88,75.5,101.9,NA
4.4 Acute bed days,Crude rate,2020,Pacific peoples,Te Mātuku,Total,people,Total,100.1,75.5,101.9,NA
4.4 Acute bed days,Age-standardised rate,2022,Pacific peoples,Tairāwhiti Toitū Te Ora,Total,people,Total,88.2,72.4,106.2,NA
4.4 Acute bed days,Crude rate,2022,Pacific peoples,Tairāwhiti Toitū Te Ora,Total,people,Total,100.1,72.4,106.2,NA
4.4 Acute bed days,Age-standardised rate,2018,Māori,Te Kahui Hauora o Te Tau Ihu,Total,people,Total,93.3,88.4,98.5,NA
4.4 Acute bed days,Crude rate,2018,Māori,Te Kahui Hauora o Te Tau Ihu,Total,people,Total,100,88.4,98.5,NA
4.4 Acute bed days,Age-standardised rate,2021,Pacific peoples,Te Karu o te Ika Poari Hauora,Total,people,Total,93.4,76,113.4,NA
4.4 Acute bed days,Crude rate,2021,Pacific peoples,Te Karu o te Ika Poari Hauora,Total,people,Total,99.8,76,113.4,NA
4.4 Acute bed days,Age-standardised rate,2018,Non-Māori non-Pacific peoples,Te Tauraki,Total,people,Total,78.9,78.2,79.7,NA
4.4 Acute bed days,Crude rate,2018,Non-Māori non-Pacific peoples,Te Tauraki,Total,people,Total,99.7,78.2,79.7,NA
4.4 Acute bed days,Age-standardised rate,2023,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,events,Total,109.9,98.9,121.8,NA
4.4 Acute bed days,Crude rate,2023,Pacific peoples,Te Kahui Hauora o Te Tau Ihu,Total,events,Total,99.3,98.9,121.8,NA
